ISIN,Name,Sector,Country
KR7069960003,Hyundai Department Store Co Ltd,53402010,KR
KR7071050009,Korea Investment Holdings Co Ltd,55102010,KR
KR7077970002,STX Engine Co Ltd,52102050,KR
KR7078930005,GS Holdings Corp,50102030,KR
KR7079440004,Orange Life Insurance Ltd,55301030,KR
KR7081660003,Fila Holdings Corp,53403040,KR
KR7084990001,Helixmith Co Ltd,56202010,KR
KR7086280005,Hyundai Glovis Co Ltd,52405010,KR
KR7086790003,Hana Financial Group Inc,55101010,KR
KR7086900008,Medy Tox Inc,56201040,KR
KR7088350004,Hanwha Life Insurance Co Ltd,55301030,KR
KR7090430000,Amorepacific Corp,54201020,KR
KR7090430000,Amorepacific Corp,54201020,KR
KR7091990002,Celltrion HealthCare Co Ltd,56201040,KR
KR7093050003,LF Corp,53202020,KR
KR7096770003,SK Innovation Co Ltd,50102030,KR
KR7097230007,Hanjin Heavy Industries & Construction Co Ltd,52201020,KR
KR7097950000,CJ CheilJedang Corp,54102020,KR
KR7103140000,Poongsan Corp,51201050,KR
KR7103150009,Hite Brewery Co Ltd,54101010,KR
KR7105560007,KB Financial Group Inc,55101010,KR
KR7108670001,LG Hausys Ltd,53203020,KR
KR7117930008,Hanjin Shipping Co Ltd,52405020,KR
KR7128940004,Hanmi Pharm Co Ltd,56201040,KR
KR7130960008,CJ E&M Corp,53302020,KR
KR7138930003,BNK Financial Group Inc,55101010,KR
KR7139130009,DGB Financial Group,55101010,KR
KR7139480008,E-Mart Inc,54301020,KR
KR7161390000,Hankook Tire & Technology Co Ltd,53101030,KR
KR7181710005,NHN Corp,53205010,KR
KR7204320006,Mando Corp,53101020,KR
KR7207940008,Samsung Biologics Co Ltd,56201040,KR
KR7215600008,SillaJen Inc,56202010,KR
KR7241560002,Doosan Bobcat Inc,52102020,KR
KR7251270005,Netmarble Corp,53205010,KR
KR7263750002,PearlAbyss Corp,57201030,KR
KR7267250009,Hyundai Heavy Industries Holdings Co Ltd,50102030,KR
KR7271560005,Orion Corp,54102020,KR
KR7282330000,BGF Retail Co Ltd,54301020,KR
KR7294870001,HDC Hyundai Development Co,52201020,KR
KR7316140003,Woori Financial Group Inc,55101010,KR
KYG011981035,Agile Group Holdings Ltd,60101010,CN
KYG014081064,Airtac International Group,52102010,CN
KYG017171003,Alibaba.Com Ltd,57201030,CN
KYG040111059,ANTA Sports Products Ltd,53202030,CN
KYG0535Q1331,ASM Pacific Technology Ltd,57101020,HK
KYG097021045,Belle International Holdings Ltd,53403040,CN
KYG126521064,Bosideng International Holdings Ltd,53202020,HK
KYG1674K1013,Budweiser Brewing Company APAC Ltd,54101010,HK
KYG190211071,CAR Inc,52406020,CN
KYG193031096,Casetek Holdings Ltd,52102030,TW
KYG202881093,Chailease Holding Company Ltd,55101050,TW
KYG2046Q1073,Chaoda Modern Agriculture Holdings Ltd,54102010,HK
KYG2108Y1052,China Resources Land Ltd,60101010,HK
KYG210961051,China Mengniu Dairy Co Ltd,54102020,HK
KYG211081248,China Medical System Holdings Ltd,56201040,CN
KYG2110P1000,China Shineway Pharmaceutical Group Ltd,56201040,CN
KYG211231074,China Huiyuan Juice Group Ltd,54102020,CN
KYG2112D1051,China High Speed Transmission Equipment Group Co L,50201010,HK
KYG2112Y1098,China Dongxiang (Group) Co Ltd,53202020,CN
KYG2113L1068,China Resources Cement Holdings Ltd,51202010,HK
KYG2114R1103,China First Capital Group Ltd,53101020,HK
KYG211501005,China Hongqiao Group Ltd,51201030,CN
KYG2116D1198,China Huarong Energy Co Ltd,50102020,HK
KYG2116J1085,China Conch Venture Holdings Ltd,52203010,CN
KYG2116M1015,China Shanshui Cement Group Ltd,51202010,CN
KYG2117A1067,China Huishan Dairy Holdings Company Ltd,54102020,CN
KYG2119W1069,China Evergrande Group,60101010,CN
KYG2119Z1090,China Aoyuan Group Ltd,60101010,CN
KYG2120F1000,China Ding Yi Feng Holdings Ltd,55601010,HK
KYG2120T1004,China East Education Holdings Ltd,63103010,CN
KYG2121H1056,Chong Sing Holdings FinTech Group Ltd,55101030,CN
KYG2121R1039,China Literature Ltd,53302040,CN
KYG2140A1076,CIFI Holdings (Group) Co Ltd,60101010,CN
KYG2157Q1029,China Lesso Group Holdings Ltd,53203020,CN
KYG215A81084,China ZhengTong Auto Services Holdings Ltd,53403010,CN
KYG215AT1023,China Zhongwang Holdings Ltd,51201030,CN
KYG2163M1033,China Education Group Holdings Ltd,63101010,HK
KYG216771363,China State Construction International Holdings Lt,52201020,HK
KYG217651051,CK Hutchison Holdings Ltd,55601010,HK
KYG2177B1014,CK Asset Holdings Ltd,60101010,HK
KYG245241032,Country Garden Holdings Co Ltd,60101010,CN
KYG2453A1085,Country Garden Services Holdings Co Ltd,60101020,CN
KYG2743Y1061,Dali Foods Group Co Ltd,54102020,CN
KYG2816P1072,Dongyue Group Ltd,51101030,CN
KYG2953R1149,AAC Technologies Holdings Inc,57104010,CN
KYG3066L1014,ENN Energy Holdings Ltd,59102010,CN
KYG3472Y1017,FIH Mobile Ltd,57106020,CN
KYG3673S1012,Fresh Express Delivery Holdings Group Co Ltd,54301020,HK
KYG3690U1058,Fullshare Holdings Ltd,52102040,HK
KYG3701A1067,nan,,
KYG3774X1088,GCL-Poly Energy Holdings Ltd,50201010,HK
KYG3777B1032,Geely Automobile Holdings Ltd,53101010,HK
KYG3808R1011,General Interface Solution (GIS) Holding Ltd,57104010,TW
KYG3825B1059,Genscript Biotech Corp,56202010,CN
KYG3919S1057,Global Bio-chem Technology Group Co Ltd,54102020,HK
KYG3930E1017,Globalsantafe Corp,50103010,US
KYG3958R1092,Golden Eagle Retail Group Ltd,53402010,CN
KYG4100M1050,Greentown China Holdings Ltd,60101010,CN
KYG410121084,Greentown Service Group Co Ltd,60101020,CN
KYG4232C1087,Haitian International Holdings Ltd,52102010,CN
KYG4290A1013,Haidilao International Holding Ltd,53301020,CN
KYG4402L1510,Hengan International Group Company Ltd,54201020,CN
KYG4412G1010,Herbalife Nutrition Ltd,54102020,KY
KYG444031069,Hidili Industry International Development Ltd,50101010,CN
KYG450481083,Hengdeli Holdings Ltd,53403040,HK
KYG467141043,Hutchison Telecommunications International Ltd,58401020,HK
KYG4818G1010,Innovent Biologics Inc,56201040,CN
KYG4922U1031,Intime Retail Group Co Ltd,53402010,CN
KYG5139G1001,Jiayuan International Group Ltd,60101010,HK
KYG521321003,Kaisa Group Holdings Ltd.,60101010,CN
KYG525621408,Kingboard Holdings Ltd,57104010,HK
KYG525681477,Kingdee International Software Group Co Ltd,57201020,CN
KYG5257K1076,Kingboard Laminates Holdings Ltd,57104010,HK
KYG5264Y1089,Kingsoft Corp Ltd,57201020,CN
KYG532241042,KWG Group Holdings Ltd,60101010,CN
KYG5427W1309,Lee & Man Paper Manufacturing Ltd,51302020,HK
KYG548561284,Lifestyle International Holdings Ltd,53402010,HK
KYG549581067,Hansoh Pharmaceutical Group Company Ltd,56201040,CN
KYG5496K1242,Li Ning Co Ltd,53202020,CN
KYG555551095,Logan Group Co Ltd,60101010,CN
KYG5635P1090,Longfor Group Holdings Ltd,60101010,CN
KYG5636C1078,Lonking Holdings Ltd,52102020,CN
KYG596691041,Meituan,57201030,CN
KYG5966D1051,Meitu Inc,53302010,CN
KYG607441022,MGM China Holdings Ltd,53301030,MO
KYG6145U1094,Minth Group Ltd,53101020,CN
KYG6320A1004,Mstar Semiconductor Inc,57101010,TW
KYG6493A1013,New World China Land Ltd,60101010,HK
KYG6501M1050,Nexteer Automotive Group Ltd,53101020,US
KYG693701156,PARKSON Retail Group Ltd,53402010,CN
KYG711391022,Ping An Healthcare and Technology Co Ltd,56102010,CN
KYG750041041,nan,,
KYG7800X1079,Sands China Ltd,53301030,MO
KYG781631059,Sany Heavy Equipment International Holdings Compan,51201070,CN
KYG8020E1199,Semiconductor Manufacturing International Corp,57101010,CN
KYG8087W1015,Shenzhou International Group Holdings Ltd,53202020,CN
KYG810431042,Shimao Group Holdings Ltd,60101010,HK
KYG811511131,Shui On Land Ltd,60101010,CN
KYG814771047,SINA Corp,57201030,CN
KYG8167W1380,Sino Biopharmaceutical Ltd,56201040,HK
KYG826001003,Soho China Ltd,60101010,CN
KYG826051099,Solomon Systech (International) Ltd,57101010,HK
KYG8406X1034,SSY Group Ltd,56201040,HK
KYG8569A1067,Sunac China Holdings Ltd,60101010,CN
KYG8586D1097,Sunny Optical Technology Group Co Ltd,57104010,CN
KYG8701T1388,TCL Electronics Holdings Ltd,57106030,CN
KYG875721634,Tencent Holdings Ltd,57201030,CN
KYG8875G1029,3SBio Inc,56201040,CN
KYG8878S1030,Tingyi (Cayman Islands) Holding Corp,54101030,CN
KYG8972T1067,Towngas China Company Ltd,59102010,HK
KYG898431096,TPK Holding Co Ltd,57104010,TW
KYG9222R1065,Uni-President China Holdings Ltd,54101030,CN
KYG9431R1039,Want Want China Holdings Ltd,54102020,CN
KYG9593A1040,Wharf Real Estate Investment Company Ltd,60101010,HK
KYG960071028,WH Group Ltd,54102020,HK
KYG970081090,nan,,
KYG981491007,Wynn Macau Ltd,53301030,MO
KYG9829N1025,Xinyi Solar Holdings Ltd,50201010,CN
KYG9830T1067,Xiaomi Corp,57106020,CN
KYG984191075,Yihai International Holding Ltd,54102020,CN
KYG984301047,Yingde Gases Group Co Ltd,51101010,HK
KYG9884T1013,Yuzhou Group Holdings Co Ltd,60101010,CN
KYG989221000,Zhen Ding Technology Holding Ltd,57101010,KY
KYG9894K1085,Zhongsheng Group Holdings Ltd,53403010,CN
KYG9897E1098,Zhenro Properties Group Ltd,60101010,CN
LR0008862868,Royal Caribbean Cruises Ltd,53301010,US
LU0011857645,Brait SE,55102020,MT
LU0061462528,RTL Group SA,53302020,LU
LU0075646355,Subsea 7 SA,50103020,GB
LU0088087324,SES SA,58401020,LU
LU0156801721,Tenaris SA,50103020,LU
LU0275164910,PFNonwovens as,53202010,CZ
LU0383812293,Reinet Investments SCA,55101050,LU
LU0974299876,Globant SA,57201010,LU
LU1598757687,ArcelorMittal SA,51201020,LU
LU1642887738,Play Communications SA,58401020,LU
LU1673108939,Aroundtown SA,60101010,LU
MA0000010019,Ste Nationale de Siderurgie SA,51201020,MA
MA0000010308,Al Mada SA,55102010,MA
MA0000010316,Nord Africain Omnium SA,54401010,MA
MA0000010332,Holcim Maroc SA (CASABLANCA),,MA
MA0000010365,Societe des Boissons du Maroc SA,54101010,MA
MA0000010803,Marocaine de l'Industrie du Raffinage SA,50102030,MA
MA0000011058,Managem SA,51201080,MA
MA0000011488,Itissalat Al Maghrib Ste SA,58401010,MA
MA0000011512,Douja Promotion Groupe Addoha SA,60101010,MA
MA0000011694,Generale Immobiliere Cie SA,60101010,MA
MA0000011835,nan,,
MA0000011926,nan,,
MA0000012320,Lafargeholcim Maroc SAS,51202010,MA
MU0117U00026,Golden Agri-Resources Ltd,54102020,SG
MX01AC100006,Arca Continental SAB de CV,54101030,MX
MX01AL0C0004,Alpek SAB de CV,51101090,MX
MX01AL1C0003,Aleatica SAB de CV,52407030,MX
MX01AX040009,Axtel SAB de CV,58401010,MX
MX01AZ060013,TV Azteca SAB de CV,53302020,MX
MX01CH170002,Grupo Comercial Chedraui SAB de CV,54301020,MX
MX01CI050005,Carso Infraestructura y Construccion SAB de CV,52201020,MX
MX01EL000003,Grupo Elektra SAB de CV,55101010,MX
MX01GA000004,Grupo Aeroportuario del Pacifico SAB de CV,52407010,MX
MX01GE0E0004,Gentera SAB de CV,55101030,MX
MX01HO000007,Desarrolladora Homex SAB de CV,60101010,MX
MX01IE060002,Infraestructura Energetica Nova SAB de CV,59102010,MX
MX01KO000002,Coca-Cola Femsa SAB de CV,54101030,MX
MX01LA010006,Genomma Lab Internacional SAB de CV,56201040,MX
MX01LA040003,Grupo Lala SAB de CV,54102020,MX
MX01ME050007,nan,,
MX01ME090003,Megacable Holdings SAB de CV,53302020,MX
MX01MF010000,Minera Frisco SAB de CV,51201060,MX
MX01OR010004,Orbia Advance Corporation SAB de CV,51101010,MX
MX01PI000005,Promotora y Operadora de Infraestructura SAB de CV,52407030,MX
MX01TE090014,Telmex Internacional SA de CV,58401010,MX
MX01UR000007,Urbi Desarrollos Urbanos SAB de CV,53203010,MX
MX01WA000038,Wal Mart de Mexico SAB de CV,53402020,MX
MX41BS060005,Banco Santander Mexico SA Institucion de Banca Mul,55101010,MX
MXCFFU000001,Fibra Uno Administracion SA de CV,60102020,MX
MXP000511016,Alfa SAB de CV,54401010,MX
MXP001161019,Consorcio Ara SAB de CV,53203010,MX
MXP001391012,Alsea SAB de CV,53301020,MX
MXP001661018,Grupo Aeroportuario del Sureste SAB de CV,52407010,MX
MXP001691213,America Movil SAB de CV,58401020,MX
MXP200821413,Controladora Comercial Mexicana SAB de CV,54301020,MX
MXP225611567,Cemex SAB de CV,51202010,MX
MXP3142C1177,Corporacion Geo SAB de CV,60101010,MX
MXP320321310,Fomento Economico Mexicano SAB de CV,54101030,MX
MXP369181377,El Puerto De Liverpool SAB De CV,53402010,MX
MXP370641013,Grupo Financiero Inbursa SAB de CV,55101010,MX
MXP370711014,Grupo Financiero Banorte SAB de CV,55101010,MX
MXP370841019,Grupo Mexico SAB de CV,51201080,MX
MXP371491046,Empresas ICA SAB de CV,52201020,MX
MXP461181085,Grupo Carso SAB de CV,54401010,MX
MXP4833F1044,Grupo Modelo S de RL de CV,54101010,MX
MXP4948K1056,Gruma SAB de CV,54102020,MX
MXP495211262,Grupo Bimbo SAB de CV,54102020,MX
MXP4987V1378,Grupo Televisa SAB,53302020,MX
MXP524131127,Industrias CH SAB de CV,51201020,MX
MXP554091415,Industrias Penoles SAB de CV,51201080,MX
MXP606941179,Kimberly-Clark de Mexico SAB de CV,54201020,MX
MXP740451010,CGTEL SAPI de CV,58401010,MX
MXP904131325,Telefonos de Mexico SAB de CV,58401010,MX
MYL1015OO006,AMMB Holdings Bhd,55101010,MY
MYL1023OO000,Cimb Group Holdings Bhd,55101010,MY
MYL1066OO009,RHB Bank Bhd,55101010,MY
MYL1082OO006,Hong Leong Financial Group Bhd,55101010,MY
MYL1155OO000,Malayan Banking Bhd,55101010,MY
MYL1295OO004,Public Bank Bhd,55101010,MY
MYL1562OO007,Berjaya Sports Toto Bhd,53301030,MY
MYL1597OO003,IGB Corporation Bhd,60101010,MY
MYL1619OO005,DRB-Hicom Bhd,53101010,MY
MYL1635OO001,IOI Properties Bhd,60101010,MY
MYL1651OO008,Malaysian Resources Corporation Bhd,52201020,MY
MYL1818OO003,Bursa Malaysia Bhd,55102050,MY
MYL1953OO008,Golden Hope Plantations Bhd,54102020,MY
MYL1961OO001,IOI Corporation Bhd,54102020,MY
MYL2194OO008,MMC Corporation Bhd,52407020,MY
MYL2291OO002,Genting Plantations Bhd,54102010,MY
MYL2402OO005,Highlands & Lowlands Bhd,54102010,MY
MYL2445OO004,Kuala Lumpur Kepong Bhd,54102010,MY
MYL2488OO004,Alliance Bank Malaysia Bhd,55101010,MY
MYL2496OO007,Malakoff Corporation Bhd,59101020,MY
MYL3034OO005,Hap Seng Consolidated Bhd,54401010,MY
MYL3182OO002,Genting Bhd,53301010,MY
MYL3255OO006,Heineken Malaysia Bhd,54101010,MY
MYL3336OO004,IJM Corporation Bhd,52201020,MY
MYL3395OO000,Berjaya Corporation Bhd,54401010,MY
MYL3689OO006,Fraser & Neave Holdings Bhd,54101030,MY
MYL3735OO007,Magnum Corporation Sdn Bhd,53301030,MY
MYL3786OO000,Malaysian Airline System Bhd,52406010,MY
MYL3794OO004,Malayan Cement Bhd,51202010,MY
MYL3816OO005,MISC Bhd,52407020,MY
MYL3859OO005,Magnum Bhd,53301030,MY
MYL3867OO008,Malaysian Pacific Industries Bhd,57101010,MY
MYL3905OO006,Mulpha International Bhd,53301010,MY
MYL4065OO008,PPB Group Bhd,54102020,MY
MYL4162OO003,British American Tobacco (Malaysia) Bhd,54102030,MY
MYL4197OO009,Sime Darby Bhd,54401010,MY
MYL4324OO009,Hengyuan Refining Company Bhd,50102030,MY
MYL4405OO006,Tan Chong Motor Holdings Bhd,53101010,MY
MYL4502OO000,Media Prima Bhd,53302020,MY
MYL4588OO009,UMW Holdings Bhd,53101010,MY
MYL4634OO001,Pos Malaysia Bhd,52405010,MY
MYL4677OO000,YTL Corporation Bhd,59104010,MY
MYL4707OO005,Nestle (Malaysia) Bhd,54102020,MY
MYL4715OO008,Genting Malaysia Bhd,53301010,MY
MYL4863OO006,Telekom Malaysia Bhd,58401010,MY
MYL4898OO002,TA Enterprise Bhd,53301010,MY
MYL5014OO005,Malaysia Airports Holdings Bhd,52407010,MY
MYL5051OO007,Maxis Communications Bhd,58401010,MY
MYL5052OO005,Plus Expressways International Bhd,52201020,MY
MYL5077OO002,Malaysian Bulk Carriers Bhd,52405020,MY
MYL5097OO000,KSK Group Bhd,55301020,MY
MYL5099OO006,Airasia Group Bhd,52406010,MY
MYL5148OO001,UEM Sunrise Bhd,60101010,MY
MYL5168OO009,Hartalega Holdings Bhd,56101020,MY
MYL5183OO008,Petronas Chemicals Group Bhd,51101010,MY
MYL5186OO001,Malaysia Marine and Heavy Engineering Holdings Bhd,50103020,MY
MYL5210OO009,Bumi Armada Bhd,50103020,MY
MYL5218OO002,Sapura Energy Bhd,50103020,MY
MYL5222OO004,FGV Holdings Bhd,54102010,MY
MYL5225OO007,IHH Healthcare Bhd,56102010,MY
MYL5235SS008,KLCCP Stapled Group,60101010,MY
MYL5246OO003,Westports Holdings Bhd,52407020,MY
MYL5249OO007,IOI Properties Group Bhd,60101010,MY
MYL5285OO001,Sime Darby Plantation Bhd,54102020,MY
MYL5288OO005,Sime Darby Property Bhd,60101010,MY
MYL5304OO000,PROTON Holdings Bhd,53101010,MY
MYL5347OO009,Tenaga Nasional Bhd,59101010,MY
MYL5398OO002,Gamuda Bhd,52201020,MY
MYL5541OO007,Road Builder (M) Holdings Bhd,52201020,MY
MYL5657OO001,Parkson Holdings Bhd,53402010,MY
MYL5681OO001,Petronas Dagangan Bhd,50102030,MY
MYL5819OO007,Hong Leong Bank Bhd,55101010,MY
MYL6012OO008,Maxis Bhd,58401020,MY
MYL6033OO004,Petronas Gas Bhd,59102010,MY
MYL6084OO007,Star Media Group Bhd,53302040,MY
MYL6399OO009,Astro Malaysia Holdings Bhd,53302020,MY
MYL6742OO000,YTL Power International Bhd,59104010,MY
MYL6888OO001,Axiata Group Bhd,58401020,MY
MYL6947OO005,Digi.Com Bhd,58401020,MY
MYL7000OO002,Transmile Group Bhd,52406010,MY
MYL7084OO006,QL Resources Bhd,54102010,MY
MYL7113OO003,Top Glove Corporation Bhd,56101020,MY
MYL7158OO008,Scomi Group Bhd,50103020,MY
MYL7164OO006,KNM Group Bhd,50103020,MY
MYL7277OO006,Dialog Group Bhd,50103020,MY
MYL8664OO004,S P Setia Bhd,60101010,MY
MYL8869OO009,Press Metal Aluminium Holdings Bhd,51201030,MY
MYQ0138OO006,My EG Services Bhd,57201010,MY
NL0000008977,Heineken Holding NV,54101010,NL
NL0000009082,Koninklijke KPN NV,58401010,NL
NL0000009165,Heineken NV,54101010,NL
NL0000009355,Unilever NV,54201020,NL
NL0000009538,Koninklijke Philips NV,56101010,NL
NL0000009827,Koninklijke DSM NV,51101090,NL
NL0000200384,Core Laboratories NV,50103020,NL
NL0000226223,STMicroelectronics NV,57101010,CH
NL0000235190,Airbus SE,52101010,NL
NL0000288967,Corio NV,60102020,NL
NL0000289213,Wereldhave NV,60102020,NL
NL0000289320,Rodamco Europe BV,60101010,NL
NL0000290641,Nyse BV,55102050,NL
NL0000301109,RBS Holdings NV,55101010,NL
NL0000303709,Aegon NV,55301030,NL
NL0000352565,nan,,
NL0000354934,Canon Production Printing Holding BV,57105010,NL
NL0000355477,Rexel Holding Netherlands BV,52102030,NL
NL0000360618,SBM Offshore NV,50103020,NL
NL0000375616,Danone Baby and Medical Nutrition BV,54102020,NL
NL0000379121,Randstad NV,52203030,NL
NL0000387058,nan,,
NL0000388619,Unilever NV,54201020,NL
NL0000390706,SRH NV,55301030,NL
NL0000395903,Wolters Kluwer NV,52203070,NL
NL0000400653,Gemalto BV,57201020,NL
NL0000405173,Sanofi Foreign Participations BV,56201040,NL
NL0000687663,AerCap Holdings NV,52203040,IE
NL0000852580,Koninklijke Boskalis Westminster NV,52201020,NL
NL0000852861,Staples Solutions Express BV,52203060,NL
NL0000853091,Getronics BV,57201010,NL
NL0006005662,Vedior NV,52203030,NL
NL0006144495,Relx NV,52203070,NL
NL0006294290,VodafoneZiggo Employment BV,58401010,NL
NL0009294552,Delta Lloyd NV,55301030,NL
NL0009432491,Koninklijke Vopak NV,50103030,NL
NL0009434992,LyondellBasell Industries NV,51101010,GB
NL0009538784,NXP Semiconductors NV,57101010,NL
NL0009739416,PostNL NV,52405010,NL
NL0009739424,TNT Express BV,52405010,NL
NL0010157558,Oak 1753 BV,54102020,NL
NL0010273215,ASML Holding NV,57101020,NL
NL0010545661,CNH Industrial NV,52102020,GB
NL0010558797,OCI NV,51101020,NL
NL0010773842,NN Group NV,55301030,NL
NL0010831061,Mobileye BV,57201020,IL
NL0010877643,nan,,
NL0011031208,nan,,
NL0011333752,Altice Europe NV,58401010,NL
NL0011333760,Altice Europe NV,58401010,NL
NL0011375019,Steinhoff International Holdings NV,53403030,ZA
NL0011540547,ABN Amro Bank NV,55101010,NL
NL0011585146,Ferrari NV,53101010,IT
NL0011794037,Koninklijke Ahold Delhaize NV,54301020,NL
NL0011821202,ING Groep NV,55101010,NL
NL0012059018,Exor NV,53101010,NL
NL0012169213,Qiagen NV,56202010,NL
NL0012650360,RHI Magnesita NV,51202010,AT
NL0012969182,Adyen NV,57301010,NL
NL0013267909,Akzo Nobel NV,51101010,NL
NL0013654783,Prosus NV,57201030,NL
NO0003028904,Schibsted ASA,53302040,NO
NO0003053605,Storebrand ASA,55102020,NO
NO0003054108,Mowi ASA,54102020,NO
NO0003066300,Ocean Rig ASA,50103020,NO
NO0003070906,ERICSSON TELEVISION AS,57102010,NO
NO0003078800,TGS NOPEC Geophysical Company ASA,50103020,NO
NO0003733800,Orkla ASA,54102020,NO
NO0003921009,Dno ASA,50102020,NO
NO0004135633,Norske Skogindustrier ASA,51301020,NO
NO0005052605,Norsk Hydro ASA,51201030,NO
NO0005620856,Tandberg AS,57102010,NO
NO0005668905,Tomra Systems ASA,52203010,NO
NO0010031479,DNB ASA,55101010,NO
NO0010063308,Telenor ASA,58401020,NO
NO0010096985,Equinor ASA,50102010,NO
NO0010112675,REC Silicon ASA,51101090,NO
NO0010199151,PGS ASA,50103020,NO
NO0010208051,Yara International ASA,51101020,NO
NO0010345853,Aker BP ASA,50102020,NO
NO0010582521,Gjensidige Forsikring ASA,55301010,NO
NO0010716582,Aker Solutions ASA,50103020,NO
NO0010736879,Schibsted ASA,53302040,NO
NZAIAE0002S6,Auckland International Airport Ltd,52407010,NZ
NZATME0002S8,A2 Milk Company Ltd,54102020,NZ
NZCENE0001S6,Contact Energy Ltd,59101010,NZ
NZFAPE0001S2,Fisher & Paykel Healthcare Corporation Ltd,56101020,NZ
NZFBUE0001S0,Fletcher Building Ltd,53203020,NZ
NZFPAE0001S2,Fisher & Paykel Appliances Holdings Ltd,53204030,NZ
NZKPGE0001S9,Kiwi Property Group Ltd,60101010,NZ
NZMELE0002S7,Meridian Energy Ltd,59101010,NZ
NZMRPE0001S2,Mercury NZ Ltd,59101010,NZ
NZRYME0001S4,Ryman Healthcare Ltd,56102010,NZ
NZSKCE0001S2,Skycity Entertainment Group Ltd,53301030,NZ
NZSKTE0001S6,SKY Network Television Ltd,53302020,NZ
NZTELE0001S4,Spark New Zealand Ltd,58401010,NZ
NZTWRE0011S2,Tower Ltd,55301020,NZ
NZVCTE0001S7,Vector Ltd,59104010,NZ
NZWHSE0001S6,Warehouse Group Ltd,53402010,NZ
NZXROE0001S2,Xero Ltd,57201020,NZ
PA1436583006,Carnival Corp,53301010,US
PAL1201471A1,McDermott International Inc,50103020,US
